case,cores,status,winner,winner_family,makespan_cycles,added_copy_bytes,partition_added_copy_bytes,spill_added_copy_bytes,cross_task_traffic_bytes,cross_core_transfer_count,used_core_count,per_core_utilization,stage1_winner,stage1_makespan_cycles,stage1_added_copy_bytes,makespan_delta_vs_stage1,added_copy_delta_vs_stage1,spill_delta_vs_stage1,improved_vs_stage1,candidate_failures,group_wall_seconds,final_plan_hash,final_plan_file_sha256,final_official_result_json_sha256
case_003,1,success,stage1_actual_winner,verified_stage1_global_fallback,602212,0,0,0,0,0,1,"[{""active_any_pipe_cycles"":602212,""active_any_pipe_fraction"":1.0,""core_id"":0,""op_count"":13670,""pipe_busy_cycles"":{""PIPE_M"":438792,""PIPE_MTE2"":21548,""PIPE_MTE3"":17,""PIPE_V"":325189},""pipe_utilization"":{""PIPE_M"":0.7286337701673165,""PIPE_MTE2"":0.035781419168000636,""PIPE_MTE3"":2.822926145609852e-05,""PIPE_V"":0.5399909002145424},""task_end"":602212,""task_span_cycles"":602212,""task_start"":0}]",single,602212,0,0,0,0,False,0,1.1616170797497034,9884e679c683a418ad5bce02eb776685aa89eae405a0ea2ac9d39fa0029c5abe,59e61548feaac7f30e65f6e04ca4e46b9086de91c1484308305fc0f77f4d4eae,5d7901c6982357a6a02b9e427a676f1b46777b27c7c7b33e50b3a2fcd7a9f834
case_003,2,success,stage1_actual_winner,verified_stage1_global_fallback,388594,1862376,1862376,0,724338,949,2,"[{""active_any_pipe_cycles"":388594,""active_any_pipe_fraction"":1.0,""core_id"":0,""op_count"":9259,""pipe_busy_cycles"":{""PIPE_M"":281604,""PIPE_MTE2"":30349,""PIPE_MTE3"":7981,""PIPE_V"":196224},""pipe_utilization"":{""PIPE_M"":0.7246740814320345,""PIPE_MTE2"":0.07809950745508165,""PIPE_MTE3"":0.020538145210682614,""PIPE_V"":0.5049589031225392},""task_end"":388594,""task_span_cycles"":388594,""task_start"":0},{""active_any_pipe_cycles"":230697,""active_any_pipe_fraction"":0.5936710294034391,""core_id"":1,""op_count"":6366,""pipe_busy_cycles"":{""PIPE_M"":157188,""PIPE_MTE2"":17687,""PIPE_MTE3"":6523,""PIPE_V"":128965},""pipe_utilization"":{""PIPE_M"":0.40450444422713683,""PIPE_MTE2"":0.04551537079831392,""PIPE_MTE3"":0.01678615727468772,""PIPE_V"":0.33187594250039887},""task_end"":382813,""task_span_cycles"":382813,""task_start"":0}]",b2a_w16,388594,1862376,0,0,0,False,0,23.412005934864283,0aead8074c97d7a76d36c0ad8d8d456578fcf634d11e8cd8106c0bebd79bffcb,81907cb408bdace2ff248a3afd459d42d3160ad692c5ce8e1b9ff30cb4402e03,d95a3a1aa349c7aaf512099a863f2fce8c284f1610868a8d22ef74b00b3c7c7b
case_003,3,success,map_locality@b2a_w16,scene_b_fixed_partition_mapping,297706,2720064,2720064,0,1014940,1188,3,"[{""active_any_pipe_cycles"":207038,""active_any_pipe_fraction"":0.6954444989351911,""core_id"":0,""op_count"":4935,""pipe_busy_cycles"":{""PIPE_M"":148800,""PIPE_MTE2"":20668,""PIPE_MTE3"":7471,""PIPE_V"":97691},""pipe_utilization"":{""PIPE_M"":0.49982197201265677,""PIPE_MTE2"":0.0694241970265967,""PIPE_MTE3"":0.025095228178135476,""PIPE_V"":0.32814588889709984},""task_end"":293481,""task_span_cycles"":293481,""task_start"":0},{""active_any_pipe_cycles"":180504,""active_any_pipe_fraction"":0.6063162986301922,""core_id"":1,""op_count"":4643,""pipe_busy_cycles"":{""PIPE_M"":128072,""PIPE_MTE2"":24462,""PIPE_MTE3"":4756,""PIPE_V"":98334},""pipe_utilization"":{""PIPE_M"":0.430196233868313,""PIPE_MTE2"":0.08216831370546782,""PIPE_MTE3"":0.01597549260008196,""PIPE_V"":0.3303057378756223},""task_end"":297706,""task_span_cycles"":297706,""task_start"":0},{""active_any_pipe_cycles"":231667,""active_any_pipe_fraction"":0.7781737687517215,""core_id"":2,""op_count"":6568,""pipe_busy_cycles"":{""PIPE_M"":161920,""PIPE_MTE2"":29637,""PIPE_MTE3"":10902,""PIPE_V"":129164},""pipe_utilization"":{""PIPE_M"":0.543892296426676,""PIPE_MTE2"":0.09955123511114992,""PIPE_MTE3"":0.03662002109463699,""PIPE_V"":0.4338642822113091},""task_end"":290088,""task_span_cycles"":290088,""task_start"":0}]",b2a_w16,299116,2730816,-1410,-10752,0,True,0,53.0145659763366,b3a4271d5f7013830a478c8202535ba23a193771fb1be385eafbdfde6a0957b3,519400a6d6100234701057b5ace83cfc38eaa95b1efd2ede04d407f60e853e41,d8bf3f2cbe8fe491354a58456d5469a099b08022c698b0451d8363aaca7a1935
case_003,4,success,stage1_actual_winner,verified_stage1_global_fallback,286318,3410168,3410168,0,1181814,1417,4,"[{""active_any_pipe_cycles"":206472,""active_any_pipe_fraction"":0.7211282559950823,""core_id"":0,""op_count"":5963,""pipe_busy_cycles"":{""PIPE_M"":140984,""PIPE_MTE2"":38013,""PIPE_MTE3"":12512,""PIPE_V"":113111},""pipe_utilization"":{""PIPE_M"":0.4924035512961113,""PIPE_MTE2"":0.13276496762341172,""PIPE_MTE3"":0.04369966261289895,""PIPE_V"":0.39505375142324267},""task_end"":274315,""task_span_cycles"":274315,""task_start"":0},{""active_any_pipe_cycles"":200811,""active_any_pipe_fraction"":0.7013565336444093,""core_id"":1,""op_count"":5654,""pipe_busy_cycles"":{""PIPE_M"":144936,""PIPE_MTE2"":24833,""PIPE_MTE3"":9795,""PIPE_V"":105021},""pipe_utilization"":{""PIPE_M"":0.5062063859065794,""PIPE_MTE2"":0.08673223478789319,""PIPE_MTE3"":0.03421021381820214,""PIPE_V"":0.3667984548648705},""task_end"":286318,""task_span_cycles"":286318,""task_start"":0},{""active_any_pipe_cycles"":119224,""active_any_pipe_fraction"":0.41640413805628707,""core_id"":2,""op_count"":2506,""pipe_busy_cycles"":{""PIPE_M"":80264,""PIPE_MTE2"":26207,""PIPE_MTE3"":5846,""PIPE_V"":51934},""pipe_utilization"":{""PIPE_M"":0.28033165920410175,""PIPE_MTE2"":0.09153109479669458,""PIPE_MTE3"":0.020417857068015285,""PIPE_V"":0.18138573194839305},""task_end"":277865,""task_span_cycles"":277865,""task_start"":0},{""active_any_pipe_cycles"":112315,""active_any_pipe_fraction"":0.39227362582862413,""core_id"":3,""op_count"":2531,""pipe_busy_cycles"":{""PIPE_M"":72608,""PIPE_MTE2"":30012,""PIPE_MTE3"":6193,""PIPE_V"":55123},""pipe_utilization"":{""PIPE_M"":0.2535921597664136,""PIPE_MTE2"":0.1048205142533826,""PIPE_MTE3"":0.02162979624054373,""PIPE_V"":0.19252369742733605},""task_end"":276755,""task_span_cycles"":276755,""task_start"":0}]",b2a_w16,286318,3410168,0,0,0,False,0,63.016873398795724,53c8239d08f2a5353ffe4032c431d3bda85c051319c84ad72f47cbc60c8f02b8,536b41d356209ffde30f91036674e0c0fae901ef79171ad41e19d7b8453631f4,66d6d3a8c21a550ebefd3f9a6c8b5c6ab861835e4fd9890354ef7bac391498e5
case_003,5,success,stage1_actual_winner,verified_stage1_global_fallback,252968,4152832,4152832,0,1354488,1674,5,"[{""active_any_pipe_cycles"":252968,""active_any_pipe_fraction"":1.0,""core_id"":0,""op_count"":7184,""pipe_busy_cycles"":{""PIPE_M"":180528,""PIPE_MTE2"":37073,""PIPE_MTE3"":17669,""PIPE_V"":134377},""pipe_utilization"":{""PIPE_M"":0.7136396698396635,""PIPE_MTE2"":0.1465521330761203,""PIPE_MTE3"":0.06984677903924608,""PIPE_V"":0.5312015749027545},""task_end"":252968,""task_span_cycles"":252968,""task_start"":0},{""active_any_pipe_cycles"":116619,""active_any_pipe_fraction"":0.4610029727080105,""core_id"":1,""op_count"":3698,""pipe_busy_cycles"":{""PIPE_M"":77984,""PIPE_MTE2"":23670,""PIPE_MTE3"":7171,""PIPE_V"":64839},""pipe_utilization"":{""PIPE_M"":0.3082761455994434,""PIPE_MTE2"":0.09356914708579742,""PIPE_MTE3"":0.028347458967142088,""PIPE_V"":0.2563130514531482},""task_end"":241959,""task_span_cycles"":241959,""task_start"":0},{""active_any_pipe_cycles"":112332,""active_any_pipe_fraction"":0.44405616520666646,""core_id"":2,""op_count"":2290,""pipe_busy_cycles"":{""PIPE_M"":70544,""PIPE_MTE2"":32506,""PIPE_MTE3"":7335,""PIPE_V"":46820},""pipe_utilization"":{""PIPE_M"":0.27886531102748174,""PIPE_MTE2"":0.1284984662091648,""PIPE_MTE3"":0.028995762309857374,""PIPE_V"":0.18508269820688783},""task_end"":243746,""task_span_cycles"":243746,""task_start"":0},{""active_any_pipe_cycles"":102242,""active_any_pipe_fraction"":0.4041696973530249,""core_id"":3,""op_count"":2249,""pipe_busy_cycles"":{""PIPE_M"":66608,""PIPE_MTE2"":35672,""PIPE_MTE3"":6511,""PIPE_V"":43995},""pipe_utilization"":{""PIPE_M"":0.2633060308023149,""PIPE_MTE2"":0.1410138831789001,""PIPE_MTE3"":0.02573843331962936,""PIPE_V"":0.17391527782170077},""task_end"":245534,""task_span_cycles"":245534,""task_start"":0},{""active_any_pipe_cycles"":73176,""active_any_pipe_fraction"":0.28926978906422945,""core_id"":4,""op_count"":1788,""pipe_busy_cycles"":{""PIPE_M"":43128,""PIPE_MTE2"":25116,""PIPE_MTE3"":7581,""PIPE_V"":35158},""pipe_utilization"":{""PIPE_M"":0.17048796685746814,""PIPE_MTE2"":0.09928528509534802,""PIPE_MTE3"":0.0299682173239303,""PIPE_V"":0.13898200562917049},""task_end"":242507,""task_span_cycles"":242507,""task_start"":0}]",b2a_w16,252968,4152832,0,0,0,False,0,74.63693236745894,c4600840ef944fcaaf6dbcc6a16aa7f36be0c61688cb3f0fb8ea29c0cf87d936,5c8a7079fcd12825c100e6acab78efff8c62fe40878207af48059e9128c2dac1,a5742899b3feacd521a4a8840694357dde6f4e156a24a172466cab73e6bc64ef
case_004,1,success,stage1_actual_winner,verified_stage1_global_fallback,392357,0,0,0,0,0,1,"[{""active_any_pipe_cycles"":392357,""active_any_pipe_fraction"":1.0,""core_id"":0,""op_count"":1002,""pipe_busy_cycles"":{""PIPE_M"":385614,""PIPE_MTE2"":12193,""PIPE_MTE3"":10348,""PIPE_V"":47952},""pipe_utilization"":{""PIPE_M"":0.9828141208134429,""PIPE_MTE2"":0.031076290215288627,""PIPE_MTE3"":0.026373940059690536,""PIPE_V"":0.12221522745866648},""task_end"":392357,""task_span_cycles"":392357,""task_start"":0}]",single,392357,0,0,0,0,False,0,0.07410089485347271,2c384cb279beb8e7c1d475033d20417f9be21aae85ba7cd3f27346a871c476f2,2be095fa21b5a684c0942382e4142aacda3287bbe85f3ede09ab7a5f720f5245,9102b4353980940fe17669c5e430f12b1a7f84442937b6fd30cc6493d17b02ee
case_004,2,success,stage1_actual_winner,verified_stage1_global_fallback,216172,2909184,1913856,995328,768000,139,2,"[{""active_any_pipe_cycles"":216172,""active_any_pipe_fraction"":1.0,""core_id"":0,""op_count"":867,""pipe_busy_cycles"":{""PIPE_M"":193386,""PIPE_MTE2"":36305,""PIPE_MTE3"":21021,""PIPE_V"":25032},""pipe_utilization"":{""PIPE_M"":0.894593194308236,""PIPE_MTE2"":0.16794496974631312,""PIPE_MTE3"":0.09724201099124771,""PIPE_V"":0.11579668042114613},""task_end"":216172,""task_span_cycles"":216172,""task_start"":0},{""active_any_pipe_cycles"":209370,""active_any_pipe_fraction"":0.9685343152674722,""core_id"":1,""op_count"":707,""pipe_busy_cycles"":{""PIPE_M"":192228,""PIPE_MTE2"":30033,""PIPE_MTE3"":22749,""PIPE_V"":22920},""pipe_utilization"":{""PIPE_M"":0.8892363488333365,""PIPE_MTE2"":0.13893103639694318,""PIPE_MTE3"":0.10523564568954351,""PIPE_V"":0.10602668245656237},""task_end"":209370,""task_span_cycles"":209370,""task_start"":0}]",b2a_w4,216172,2909184,0,0,0,False,0,2.0086271185427904,39c1602ac033f77072dc7517d291be3a2f3385ea8e1cfac1c066495c7f86cdd4,153efedc0481ace780237a398af087e89467a9caa35bb18429ab91d7799f258b,5f532df276ae437f3d13a9aca9ceedfc278101ef69d5a926051377a7420fd135
case_004,3,success,map_locality@b2a_w4,scene_b_fixed_partition_mapping,142257,2110464,1400832,709632,513024,93,3,"[{""active_any_pipe_cycles"":141582,""active_any_pipe_fraction"":0.9952550665345115,""core_id"":0,""op_count"":537,""pipe_busy_cycles"":{""PIPE_M"":128538,""PIPE_MTE2"":28425,""PIPE_MTE3"":15318,""PIPE_V"":16554},""pipe_utilization"":{""PIPE_M"":0.9035618633880934,""PIPE_MTE2"":0.19981442038001646,""PIPE_MTE3"":0.10767835677681942,""PIPE_V"":0.1163668571669584},""task_end"":141582,""task_span_cycles"":141582,""task_start"":0},{""active_any_pipe_cycles"":141448,""active_any_pipe_fraction"":0.9943131093724737,""core_id"":1,""op_count"":461,""pipe_busy_cycles"":{""PIPE_M"":128538,""PIPE_MTE2"":27433,""PIPE_MTE3"":16597,""PIPE_V"":15414},""pipe_utilization"":{""PIPE_M"":0.9035618633880934,""PIPE_MTE2"":0.19284112556851332,""PIPE_MTE3"":0.11666912700253766,""PIPE_V"":0.10835319175857779},""task_end"":142257,""task_span_cycles"":142257,""task_start"":0},{""active_any_pipe_cycles"":132590,""active_any_pipe_fraction"":0.9320455232431445,""core_id"":2,""op_count"":397,""pipe_busy_cycles"":{""PIPE_M"":128538,""PIPE_MTE2"":17401,""PIPE_MTE3"":9685,""PIPE_V"":15984},""pipe_utilization"":{""PIPE_M"":0.9035618633880934,""PIPE_MTE2"":0.12232086997476398,""PIPE_MTE3"":0.06808100831593525,""PIPE_V"":0.11236002446276809},""task_end"":132590,""task_span_cycles"":132590,""task_start"":0}]",b2a_w8,143994,2350080,-1737,-239616,-1419264,True,0,3.861736299470067,270e8e12d291aae11cdb3787b9fc07a6d4395c73cae23443aec7b49d5de8d927,75897d1c90884f254ab8995794d7088bec56cf12d87009ce7a1d9ede9b7b8a3e,9e142b9c1b8506b8397b7d57ff9d74380ea248b5acecbf0c5dae6a1dd33d8981
case_004,4,success,stage1_actual_winner,verified_stage1_global_fallback,113976,3446784,3250176,196608,1277952,222,4,"[{""active_any_pipe_cycles"":113976,""active_any_pipe_fraction"":1.0,""core_id"":0,""op_count"":385,""pipe_busy_cycles"":{""PIPE_M"":96114,""PIPE_MTE2"":38722,""PIPE_MTE3"":32098,""PIPE_V"":11244},""pipe_utilization"":{""PIPE_M"":0.8432827963781849,""PIPE_MTE2"":0.3397381904962448,""PIPE_MTE3"":0.28162069207552465,""PIPE_V"":0.09865234786270793},""task_end"":113976,""task_span_cycles"":113976,""task_start"":0},{""active_any_pipe_cycles"":112132,""active_any_pipe_fraction"":0.9838211553309468,""core_id"":1,""op_count"":380,""pipe_busy_cycles"":{""PIPE_M"":97272,""PIPE_MTE2"":38596,""PIPE_MTE3"":31797,""PIPE_V"":11676},""pipe_utilization"":{""PIPE_M"":0.8534428300694883,""PIPE_MTE2"":0.33863269460237244,""PIPE_MTE3"":0.27897978521794065,""PIPE_V"":0.10244261949884186},""task_end"":112132,""task_span_cycles"":112132,""task_start"":0},{""active_any_pipe_cycles"":98888,""active_any_pipe_fraction"":0.8676212535972485,""core_id"":2,""op_count"":491,""pipe_busy_cycles"":{""PIPE_M"":96114,""PIPE_MTE2"":39710,""PIPE_MTE3"":35235,""PIPE_V"":12516},""pipe_utilization"":{""PIPE_M"":0.8432827963781849,""PIPE_MTE2"":0.34840668210851405,""PIPE_MTE3"":0.3091440303221731,""PIPE_V"":0.10981259212465783},""task_end"":98888,""task_span_cycles"":98888,""task_start"":0},{""active_any_pipe_cycles"":101561,""active_any_pipe_fraction"":0.8910735593458272,""core_id"":3,""op_count"":393,""pipe_busy_cycles"":{""PIPE_M"":96114,""PIPE_MTE2"":31826,""PIPE_MTE3"":18783,""PIPE_V"":12516},""pipe_utilization"":{""PIPE_M"":0.8432827963781849,""PIPE_MTE2"":0.27923422474907,""PIPE_MTE3"":0.16479785217940618,""PIPE_V"":0.10981259212465783},""task_end"":101561,""task_span_cycles"":101561,""task_start"":0}]",b2a_w4,113976,3446784,0,0,0,False,0,4.800708973780274,6db301e6666cbc1e4111f663091345c60d58514297fa766c70d5f4b8c2238045,69c434d6e8615b7209d08951fc7c987b18e03aef48b0a325161c03c2d3e3f20f,34089adb097a2e47e06380788cfb63b0b337d13d4c581fa2c1e312ec69112e5c
case_004,5,success,stage1_actual_winner,verified_stage1_global_fallback,98907,4343808,4270080,73728,1643520,290,5,"[{""active_any_pipe_cycles"":97338,""active_any_pipe_fraction"":0.9841366131820801,""core_id"":0,""op_count"":317,""pipe_busy_cycles"":{""PIPE_M"":77586,""PIPE_MTE2"":54860,""PIPE_MTE3"":41052,""PIPE_V"":9174},""pipe_utilization"":{""PIPE_M"":0.7844338621128939,""PIPE_MTE2"":0.5546624606954007,""PIPE_MTE3"":0.4150565682914253,""PIPE_V"":0.09275379902332494},""task_end"":97338,""task_span_cycles"":97338,""task_start"":0},{""active_any_pipe_cycles"":97865,""active_any_pipe_fraction"":0.9894648508194567,""core_id"":1,""op_count"":317,""pipe_busy_cycles"":{""PIPE_M"":77586,""PIPE_MTE2"":54623,""PIPE_MTE3"":41501,""PIPE_V"":9174},""pipe_utilization"":{""PIPE_M"":0.7844338621128939,""PIPE_MTE2"":0.552266270334759,""PIPE_MTE3"":0.4195961863164387,""PIPE_V"":0.09275379902332494},""task_end"":97865,""task_span_cycles"":97865,""task_start"":0},{""active_any_pipe_cycles"":89725,""active_any_pipe_fraction"":0.9071653169138686,""core_id"":2,""op_count"":442,""pipe_busy_cycles"":{""PIPE_M"":76428,""PIPE_MTE2"":64089,""PIPE_MTE3"":47195,""PIPE_V"":10596},""pipe_utilization"":{""PIPE_M"":0.7727258940216567,""PIPE_MTE2"":0.6479723376505202,""PIPE_MTE3"":0.4771654180189471,""PIPE_V"":0.10713094118717584},""task_end"":89725,""task_span_cycles"":89725,""task_start"":0},{""active_any_pipe_cycles"":90153,""active_any_pipe_fraction"":0.911492614274015,""core_id"":3,""op_count"":413,""pipe_busy_cycles"":{""PIPE_M"":77586,""PIPE_MTE2"":64915,""PIPE_MTE3"":48272,""PIPE_V"":9834},""pipe_utilization"":{""PIPE_M"":0.7844338621128939,""PIPE_MTE2"":0.6563236171352888,""PIPE_MTE3"":0.48805443497426876,""PIPE_V"":0.0994267342048591},""task_end"":90153,""task_span_cycles"":90153,""task_start"":0},{""active_any_pipe_cycles"":98407,""active_any_pipe_fraction"":0.9949447460745954,""core_id"":4,""op_count"":315,""pipe_busy_cycles"":{""PIPE_M"":76428,""PIPE_MTE2"":54867,""PIPE_MTE3"":40106,""PIPE_V"":9174},""pipe_utilization"":{""PIPE_M"":0.7727258940216567,""PIPE_MTE2"":0.5547332342503564,""PIPE_MTE3"":0.4054920278645596,""PIPE_V"":0.09275379902332494},""task_end"":98907,""task_span_cycles"":98907,""task_start"":0}]",b2a_w4,98907,4343808,0,0,0,False,0,7.516089376062155,586cd826266f80f61afe03499c9be8852dd91b22962582a913c05499530834cc,c1a364a4a28a8184781c5258eabee020929416cb0071c1e5fa284f4c30261158,7e6585f95dc6569493a7016491718743c4dd8f44e161b8041cb050e871b7ad36
case_005,1,success,stage1_actual_winner,verified_stage1_global_fallback,95618,0,0,0,0,0,1,"[{""active_any_pipe_cycles"":95618,""active_any_pipe_fraction"":1.0,""core_id"":0,""op_count"":4209,""pipe_busy_cycles"":{""PIPE_M"":63882,""PIPE_MTE2"":5358,""PIPE_MTE3"":247,""PIPE_V"":60930},""pipe_utilization"":{""PIPE_M"":0.6680959651948378,""PIPE_MTE2"":0.056035474492250416,""PIPE_MTE3"":0.002583195632621473,""PIPE_V"":0.6372231169863415},""task_end"":95618,""task_span_cycles"":95618,""task_start"":0}]",single,95618,0,0,0,0,False,0,0.345870453864336,f5ef7fed6dfc1dcefef4ff6e9f93c69f9c8700ae9023887c297987bd655cab19,211f957dba459390e4ce523f4c2fef4afd01dd3b8380d80aabdd3d6e313d3a13,b2ff394bb817cae05eadff278fd1a9f9f9b964356564032fc3b0bdef2a91a12c
case_005,2,success,stage1_actual_winner,verified_stage1_global_fallback,55096,900134,900134,0,396640,450,2,"[{""active_any_pipe_cycles"":51457,""active_any_pipe_fraction"":0.9339516480325251,""core_id"":0,""op_count"":2629,""pipe_busy_cycles"":{""PIPE_M"":33906,""PIPE_MTE2"":9938,""PIPE_MTE3"":4804,""PIPE_V"":31176},""pipe_utilization"":{""PIPE_M"":0.6153985770291854,""PIPE_MTE2"":0.18037607085813853,""PIPE_MTE3"":0.08719326266879629,""PIPE_V"":0.5658487004501235},""task_end"":53985,""task_span_cycles"":53985,""task_start"":0},{""active_any_pipe_cycles"":47269,""active_any_pipe_fraction"":0.8579388703354145,""core_id"":1,""op_count"":2513,""pipe_busy_cycles"":{""PIPE_M"":29976,""PIPE_MTE2"":10567,""PIPE_MTE3"":5234,""PIPE_V"":29754},""pipe_utilization"":{""PIPE_M"":0.5440685349208654,""PIPE_MTE2"":0.19179250762305794,""PIPE_MTE3"":0.09499782198344707,""PIPE_V"":0.5400392042979527},""task_end"":55096,""task_span_cycles"":55096,""task_start"":0}]",b2a_w16,55096,900134,0,0,0,False,0,9.785972125828266,c7ac8fc945f003f7ba3ca4f2617ae7c45023de2a954e5fcc49eadda080fd3463,0bc1229d27f960c7b32b1aef068c522fe1efba4c1a8bef9db01419446685db0d,d607b53b1f5283192d179e4ad695e2e5ed89a394bf5bcec51d157e858abd7139
case_005,3,success,map_locality@b2a_w16,scene_b_fixed_partition_mapping,44327,1490314,1490314,0,644880,671,3,"[{""active_any_pipe_cycles"":37160,""active_any_pipe_fraction"":0.8383152480429535,""core_id"":0,""op_count"":1910,""pipe_busy_cycles"":{""PIPE_M"":23475,""PIPE_MTE2"":13448,""PIPE_MTE3"":8937,""PIPE_V"":21177},""pipe_utilization"":{""PIPE_M"":0.5295869334716989,""PIPE_MTE2"":0.3033816861055339,""PIPE_MTE3"":0.2016152683466059,""PIPE_V"":0.47774494100660997},""task_end"":43157,""task_span_cycles"":43157,""task_start"":0},{""active_any_pipe_cycles"":35326,""active_any_pipe_fraction"":0.7969409163715118,""core_id"":1,""op_count"":1896,""pipe_busy_cycles"":{""PIPE_M"":20733,""PIPE_MTE2"":13572,""PIPE_MTE3"":7306,""PIPE_V"":20111},""pipe_utilization"":{""PIPE_M"":0.467728472488551,""PIPE_MTE2"":0.306179078214181,""PIPE_MTE3"":0.16482053827238477,""PIPE_V"":0.4536963927177567},""task_end"":44327,""task_span_cycles"":44327,""task_start"":0},{""active_any_pipe_cycles"":31708,""active_any_pipe_fraction"":0.7153202337175988,""core_id"":2,""op_count"":1802,""pipe_busy_cycles"":{""PIPE_M"":19674,""PIPE_MTE2"":13202,""PIPE_MTE3"":7189,""PIPE_V"":19642},""pipe_utilization"":{""PIPE_M"":0.4438378414961536,""PIPE_MTE2"":0.2978320211157985,""PIPE_MTE3"":0.16218106346019356,""PIPE_V"":0.4431159338552124},""task_end"":43823,""task_span_cycles"":43823,""task_start"":0}]",b2a_w16,44970,1381610,-643,108704,0,True,0,16.78211772814393,2a751c488dac5fb077501b8976065490f4ddf2912be00fbfdf81e52147ecacba,d3c61099c87914001894e655e804e3a02c44835ae19a5f93e159268559ea3b9a,ec4455f60e4090a4cb23eb74860e19fc6eff8df8b2e99a27cafafa129807727f
case_005,4,success,stage1_actual_winner,verified_stage1_global_fallback,43062,1945102,1945102,0,779632,817,4,"[{""active_any_pipe_cycles"":38110,""active_any_pipe_fraction"":0.8850030189029771,""core_id"":0,""op_count"":1731,""pipe_busy_cycles"":{""PIPE_M"":20355,""PIPE_MTE2"":25678,""PIPE_MTE3"":17347,""PIPE_V"":17971},""pipe_utilization"":{""PIPE_M"":0.47269053922251636,""PIPE_MTE2"":0.5963030049695788,""PIPE_MTE3"":0.4028377687984766,""PIPE_V"":0.41732850308856995},""task_end"":42708,""task_span_cycles"":42708,""task_start"":0},{""active_any_pipe_cycles"":32876,""active_any_pipe_fraction"":0.7634573405787005,""core_id"":1,""op_count"":1490,""pipe_busy_cycles"":{""PIPE_M"":14448,""PIPE_MTE2"":23730,""PIPE_MTE3"":12997,""PIPE_V"":14436},""pipe_utilization"":{""PIPE_M"":0.33551623240908457,""PIPE_MTE2"":0.5510659049742233,""PIPE_MTE3"":0.3018206307184989,""PIPE_V"":0.3352375644419674},""task_end"":43062,""task_span_cycles"":43062,""task_start"":0},{""active_any_pipe_cycles"":30554,""active_any_pipe_fraction"":0.7095350889415262,""core_id"":2,""op_count"":1305,""pipe_busy_cycles"":{""PIPE_M"":12141,""PIPE_MTE2"":23303,""PIPE_MTE3"":11263,""PIPE_V"":12609},""pipe_utilization"":{""PIPE_M"":0.28194231573080675,""PIPE_MTE2"":0.5411499698109702,""PIPE_MTE3"":0.26155310947006644,""PIPE_V"":0.29281036644837677},""task_end"":42013,""task_span_cycles"":42013,""task_start"":0},{""active_any_pipe_cycles"":33035,""active_any_pipe_fraction"":0.7671496911430031,""core_id"":3,""op_count"":1426,""pipe_busy_cycles"":{""PIPE_M"":16938,""PIPE_MTE2"":21341,""PIPE_MTE3"":12366,""PIPE_V"":15914},""pipe_utilization"":{""PIPE_M"":0.3933398355858994,""PIPE_MTE2"":0.4955877571873113,""PIPE_MTE3"":0.2871673401142539,""PIPE_V"":0.3695601690585667},""task_end"":42509,""task_span_cycles"":42509,""task_start"":0}]",b2a_w16,43062,1945102,0,0,0,False,0,20.72336069121957,1e31ba95c6425d163c300329bbb7211349d83a2bb890e3bd355c134166fc5e32,d67fbcb4581fb9e196d4241d4cca146a36a85b9a98b14a25f20329434c0d2049,3a3e305a04e7d3025902156edc9cddbdde0fb0bd518d1e85ec7df415c3453bb2
