case,cores,candidate,gain_pct,relation
case_051,2,map_locality@b2a_w4,0.0,tie
case_051,2,map_locality@b2a_w8,0.0,tie
case_051,2,map_locality@b2a_w16,-0.48055718301329103,worse
case_051,3,map_locality@b0,0.0,tie
case_051,3,map_locality@b1,0.0,tie
case_051,3,map_locality@b2a_w4,0.0,tie
case_051,3,map_locality@b2a_w8,0.0,tie
case_051,3,map_locality@b2a_w16,-0.48055718301329103,worse
case_051,4,map_locality@b0,0.0,tie
case_051,4,map_locality@b1,0.0,tie
case_051,4,map_locality@b2a_w4,0.0,tie
case_051,4,map_locality@b2a_w8,0.0,tie
case_051,4,map_locality@b2a_w16,-0.48055718301329103,worse
case_051,5,map_locality@b0,0.0,tie
case_051,5,map_locality@b1,0.0,tie
case_051,5,map_locality@b2a_w4,0.0,tie
case_051,5,map_locality@b2a_w8,0.0,tie
case_051,5,map_locality@b2a_w16,-0.48055718301329103,worse
case_052,2,map_locality@b0,-86.84344088249003,worse
case_052,2,map_locality@b1,-5.152001657258273,worse
case_052,2,map_locality@b2a_w4,-1.6013258066186753,worse
case_052,2,map_locality@b2a_w8,-3.2440830700709515,worse
case_052,2,map_locality@b2a_w16,-10.696566368014915,worse
case_052,3,map_locality@b0,-115.89300897836833,worse
case_052,3,map_locality@b1,-94.93579674011731,worse
case_052,3,map_locality@b2a_w4,1.0938333165199094,better
case_052,3,map_locality@b2a_w8,-5.387020997564456,worse
case_052,3,map_locality@b2a_w16,-21.621582671605008,worse
case_052,4,map_locality@b0,-189.13350676044578,worse
case_052,4,map_locality@b1,-20.960593506118123,worse
case_052,4,map_locality@b2a_w4,5.506310819924848,better
case_052,4,map_locality@b2a_w8,-3.375405466165655,worse
case_052,4,map_locality@b2a_w16,-20.404984423676012,worse
case_052,5,map_locality@b0,-60.66355624675998,worse
case_052,5,map_locality@b1,-56.734059097978225,worse
case_052,5,map_locality@b2a_w4,0.7153965785381027,better
case_052,5,map_locality@b2a_w8,-39.13945049248315,worse
case_052,5,map_locality@b2a_w16,-70.65837221358217,worse
case_053,2,map_locality@b0,-93.11268275397846,worse
case_053,2,map_locality@b1,-68.20308002776794,worse
case_053,2,map_locality@b2a_w4,-0.15082678104034913,worse
case_053,2,map_locality@b2a_w8,0.0,tie
case_053,2,map_locality@b2a_w16,-7.594688262778453,worse
case_053,3,map_locality@b0,-150.92244043516408,worse
case_053,3,map_locality@b1,-82.86913437512293,worse
case_053,3,map_locality@b2a_w4,-1.9757174204163168,worse
case_053,3,map_locality@b2a_w8,-6.731497744993578,worse
case_053,3,map_locality@b2a_w16,-4.509670787875471,worse
case_053,4,map_locality@b0,-196.21895475249053,worse
case_053,4,map_locality@b1,-67.01754528404524,worse
case_053,4,map_locality@b2a_w4,0.09479000056833405,better
case_053,4,map_locality@b2a_w8,-10.494694195685533,worse
case_053,4,map_locality@b2a_w16,0.9639351449657781,better
case_053,5,map_locality@b0,-77.1536850418033,worse
case_053,5,map_locality@b1,-35.63966763377912,worse
case_053,5,map_locality@b2a_w4,-5.724561795052275,worse
case_053,5,map_locality@b2a_w8,-14.502824082816872,worse
case_053,5,map_locality@b2a_w16,-0.0010729797936445261,worse
case_054,2,map_locality@b0,-66.55599198363772,worse
case_054,2,map_locality@b1,-67.59634773546004,worse
case_054,2,map_locality@b2a_w4,-26.62742246764722,worse
case_054,2,map_locality@b2a_w8,-35.4058746835782,worse
case_054,2,map_locality@b2a_w16,0.0,tie
case_054,3,map_locality@b0,-108.15329677007294,worse
case_054,3,map_locality@b1,-68.43923491248349,worse
case_054,3,map_locality@b2a_w4,-45.28982977656073,worse
case_054,3,map_locality@b2a_w8,-56.52876577016862,worse
case_054,3,map_locality@b2a_w16,0.0612835411026383,better
case_054,4,map_locality@b0,-141.76789040963536,worse
case_054,4,map_locality@b1,-131.92903317360967,worse
case_054,4,map_locality@b2a_w4,-62.15696398216168,worse
case_054,4,map_locality@b2a_w8,-68.33093294927188,worse
case_054,4,map_locality@b2a_w16,-0.2693261110456918,worse
case_054,5,map_locality@b0,-191.63713262647104,worse
case_054,5,map_locality@b1,-131.73623506041804,worse
case_054,5,map_locality@b2a_w4,-97.49091988609084,worse
case_054,5,map_locality@b2a_w8,-97.00786882121614,worse
case_054,5,map_locality@b2a_w16,0.35074345150614444,better
case_055,2,map_locality@b0,-87.92538052221259,worse
case_055,2,map_locality@b1,-63.83492142061626,worse
case_055,2,map_locality@b2a_w4,0.0,tie
case_055,2,map_locality@b2a_w8,-4.668357876500433,worse
case_055,2,map_locality@b2a_w16,-13.183702512065338,worse
case_055,3,map_locality@b0,-135.37414965986395,worse
case_055,3,map_locality@b1,-59.665214400366885,worse
case_055,3,map_locality@b2a_w4,3.9994649545211343,better
case_055,3,map_locality@b2a_w8,-20.53045937476114,worse
case_055,3,map_locality@b2a_w16,-25.229305205228158,worse
case_055,4,map_locality@b0,-173.65255224554812,worse
case_055,4,map_locality@b1,-131.4352963552935,worse
case_055,4,map_locality@b2a_w4,3.461639048049262,better
case_055,4,map_locality@b2a_w8,-42.89484320391812,worse
case_055,4,map_locality@b2a_w16,-56.33722450726326,worse
case_055,5,map_locality@b0,-198.96085478862562,worse
case_055,5,map_locality@b1,-6.564952688329788,worse
case_055,5,map_locality@b2a_w4,6.848578204846084,better
case_055,5,map_locality@b2a_w8,-37.9764786425096,worse
case_055,5,map_locality@b2a_w16,-61.75212107875498,worse
case_056,2,map_locality@b0,-46.02017223824877,worse
case_056,2,map_locality@b1,-48.96010096724928,worse
case_056,2,map_locality@b2a_w4,-41.43634396741897,worse
case_056,2,map_locality@b2a_w8,-26.06111063974207,worse
case_056,2,map_locality@b2a_w16,0.09916426268454098,better
case_056,3,map_locality@b0,-83.30491768341415,worse
case_056,3,map_locality@b1,-91.59917949810858,worse
case_056,3,map_locality@b2a_w4,-77.64198945068996,worse
case_056,3,map_locality@b2a_w8,-48.88646171879162,worse
case_056,3,map_locality@b2a_w16,-0.8757792104001278,worse
case_056,4,map_locality@b0,-103.18592451741308,worse
case_056,4,map_locality@b1,-112.79253016861871,worse
case_056,4,map_locality@b2a_w4,-97.36380653610246,worse
case_056,4,map_locality@b2a_w8,-59.08462010846645,worse
case_056,4,map_locality@b2a_w16,-0.8915557462802518,worse
case_056,5,map_locality@b0,-103.61579496437476,worse
case_056,5,map_locality@b1,-111.03827400726563,worse
case_056,5,map_locality@b2a_w4,-97.37712438127511,worse
case_056,5,map_locality@b2a_w8,-55.97046397892821,worse
case_056,5,map_locality@b2a_w16,1.0676472546741937,better
case_057,2,map_locality@b0,-88.80925598585891,worse
case_057,2,map_locality@b1,-67.32444158765868,worse
case_057,2,map_locality@b2a_w4,1.976538646954845,better
case_057,2,map_locality@b2a_w8,-8.645347902940705,worse
case_057,2,map_locality@b2a_w16,-11.120038566607745,worse
case_057,3,map_locality@b0,-173.36875466070097,worse
case_057,3,map_locality@b1,-103.11800894854586,worse
case_057,3,map_locality@b2a_w4,2.759134973900075,better
case_057,3,map_locality@b2a_w8,-35.83612975391499,worse
case_057,3,map_locality@b2a_w16,-43.57755406413125,worse
case_057,4,map_locality@b0,-243.06368531959728,worse
case_057,4,map_locality@b1,-74.99414656988995,worse
case_057,4,map_locality@b2a_w4,-1.4516506672910325,worse
case_057,4,map_locality@b2a_w8,-61.44930929524701,worse
case_057,4,map_locality@b2a_w16,-101.12971201123858,worse
case_057,5,map_locality@b0,-162.2219620697729,worse
case_057,5,map_locality@b1,-76.053617419808,worse
case_057,5,map_locality@b2a_w4,-6.965581830952939,worse
case_057,5,map_locality@b2a_w8,-55.279793959260125,worse
case_057,5,map_locality@b2a_w16,-93.69585577148209,worse
case_058,2,map_locality@b0,-24.79191685867742,worse
case_058,2,map_locality@b1,-24.945507113458333,worse
case_058,2,map_locality@b2a_w4,-0.6653100444998862,worse
case_058,2,map_locality@b2a_w8,-4.844313706168631,worse
case_058,2,map_locality@b2a_w16,-4.844313706168631,worse
case_058,3,map_locality@b0,0.0,tie
case_058,3,map_locality@b1,-30.8964569790246,worse
case_058,3,map_locality@b2a_w4,-84.8459447890016,worse
case_058,3,map_locality@b2a_w8,-95.02145324586117,worse
case_058,3,map_locality@b2a_w16,-95.02145324586117,worse
case_058,4,map_locality@b0,-200.7505483602287,worse
case_058,4,map_locality@b1,-88.65297508237848,worse
case_058,4,map_locality@b2a_w4,-59.364134420430524,worse
case_058,4,map_locality@b2a_w8,-66.90804471832037,worse
case_058,4,map_locality@b2a_w16,-66.90804471832037,worse
case_058,5,map_locality@b0,0.0,tie
case_058,5,map_locality@b1,-40.327343251766884,worse
case_058,5,map_locality@b2a_w4,-178.17209326705515,worse
case_058,5,map_locality@b2a_w8,-191.98415263787817,worse
case_058,5,map_locality@b2a_w16,-191.98415263787817,worse
case_059,2,map_locality@b0,0.0,tie
case_059,2,map_locality@b1,-75.08291067471971,worse
case_059,2,map_locality@b2a_w4,-8.897892953897395,worse
case_059,2,map_locality@b2a_w8,-8.865155691776305,worse
case_059,2,map_locality@b2a_w16,-8.766943905413035,worse
case_059,3,map_locality@b0,-135.7562493782597,worse
case_059,3,map_locality@b1,-109.76906788693563,worse
case_059,3,map_locality@b2a_w4,2.6435687182912444,better
case_059,3,map_locality@b2a_w8,-0.9339605212670712,worse
case_059,3,map_locality@b2a_w16,-3.6835448434635554,worse
case_059,4,map_locality@b0,0.0,tie
case_059,4,map_locality@b1,-298.4758336212854,worse
case_059,4,map_locality@b2a_w4,-44.573902902557016,worse
case_059,4,map_locality@b2a_w8,-40.05863424326192,worse
case_059,4,map_locality@b2a_w16,-42.11245248790601,worse
case_059,5,map_locality@b0,-347.84089927436077,worse
case_059,5,map_locality@b1,-298.4758336212854,worse
case_059,5,map_locality@b2a_w4,-22.436506565307532,worse
case_059,5,map_locality@b2a_w8,-29.79710176226676,worse
case_059,5,map_locality@b2a_w16,-38.912404975812024,worse
case_060,2,map_locality@b0,-70.50436173860044,worse
case_060,2,map_locality@b1,0.0,tie
case_060,2,map_locality@b2a_w4,-9.355262656660699,worse
case_060,2,map_locality@b2a_w8,-25.66187954744581,worse
case_060,2,map_locality@b2a_w16,-36.15938440440364,worse
case_060,3,map_locality@b0,-110.28537622238954,worse
case_060,3,map_locality@b1,0.0,tie
case_060,3,map_locality@b2a_w4,0.08558480612469192,better
case_060,3,map_locality@b2a_w8,-17.481982761442875,worse
case_060,3,map_locality@b2a_w16,-37.56752079991395,worse
case_060,4,map_locality@b0,-157.20249983523553,worse
case_060,4,map_locality@b1,-10.602808732803604,worse
case_060,4,map_locality@b2a_w4,0.0,tie
case_060,4,map_locality@b2a_w8,-50.94947318350751,worse
case_060,4,map_locality@b2a_w16,-69.80225397798746,worse
case_060,5,map_locality@b0,-192.683204925643,worse
case_060,5,map_locality@b1,0.16842311012656166,better
case_060,5,map_locality@b2a_w4,-19.615591354063167,worse
case_060,5,map_locality@b2a_w8,-39.78727216457902,worse
case_060,5,map_locality@b2a_w16,-72.40727770266969,worse
case_061,2,map_locality@b0,-84.78127964583113,worse
case_061,2,map_locality@b1,-10.528091071993254,worse
case_061,2,map_locality@b2a_w4,0.0,tie
case_061,2,map_locality@b2a_w8,-4.882470749446611,worse
case_061,2,map_locality@b2a_w16,-10.5576051438811,worse
case_061,3,map_locality@b0,-137.73345910254682,worse
case_061,3,map_locality@b1,-97.49629429995957,worse
case_061,3,map_locality@b2a_w4,0.0,tie
case_061,3,map_locality@b2a_w8,-6.354938687508422,worse
case_061,3,map_locality@b2a_w16,-16.747069128149846,worse
case_061,4,map_locality@b0,-163.49030304846977,worse
case_061,4,map_locality@b1,-55.34306525583766,worse
case_061,4,map_locality@b2a_w4,1.3398878930487694,better
case_061,4,map_locality@b2a_w8,-1.6366415874823896,worse
case_061,4,map_locality@b2a_w16,-18.467671832379125,worse
case_061,5,map_locality@b0,-158.4338264329759,worse
case_061,5,map_locality@b1,-77.23945202150603,worse
case_061,5,map_locality@b2a_w4,0.8900094164818809,better
case_061,5,map_locality@b2a_w8,-0.3432459524315786,worse
case_061,5,map_locality@b2a_w16,-19.674371981410044,worse
case_062,2,map_locality@b0,-2.2719326947643017,worse
case_062,2,map_locality@b1,0.0,tie
case_062,2,map_locality@b2a_w4,-13.38877110572247,worse
case_062,2,map_locality@b2a_w8,-19.80699497541494,worse
case_062,2,map_locality@b2a_w16,-17.684096583192517,worse
case_062,3,map_locality@b0,-146.0357744620595,worse
case_062,3,map_locality@b1,-0.07159934619376362,worse
case_062,3,map_locality@b2a_w4,-59.026433772705694,worse
case_062,3,map_locality@b2a_w8,-54.27642221764689,worse
case_062,3,map_locality@b2a_w16,-59.349219088116776,worse
case_062,4,map_locality@b0,-2.4973621780009005,worse
case_062,4,map_locality@b1,0.0,tie
case_062,4,map_locality@b2a_w4,-86.08730910793453,worse
case_062,4,map_locality@b2a_w8,-117.04570656666465,worse
case_062,4,map_locality@b2a_w16,-115.6552215434451,worse
case_062,5,map_locality@b0,-2.470292054164145,worse
case_062,5,map_locality@b1,0.005032283496486488,better
case_062,5,map_locality@b2a_w4,-125.10829893441397,worse
case_062,5,map_locality@b2a_w8,-111.53161741785146,worse
case_062,5,map_locality@b2a_w16,-116.33563094351122,worse
case_063,2,map_locality@b0,-65.30787662918333,worse
case_063,2,map_locality@b1,-1.0219576891119357,worse
case_063,2,map_locality@b2a_w4,-11.07822040326387,worse
case_063,2,map_locality@b2a_w8,-4.508406231574376,worse
case_063,2,map_locality@b2a_w16,0.0,tie
case_063,3,map_locality@b0,-104.88143049454918,worse
case_063,3,map_locality@b1,0.0,tie
case_063,3,map_locality@b2a_w4,-38.537833158247224,worse
case_063,3,map_locality@b2a_w8,-24.11708444675404,worse
case_063,3,map_locality@b2a_w16,-17.633672082016453,worse
case_063,4,map_locality@b0,-104.58036187718577,worse
case_063,4,map_locality@b1,-0.18737302424231592,worse
case_063,4,map_locality@b2a_w4,-63.249268679213806,worse
case_063,4,map_locality@b2a_w8,-46.73303663455409,worse
case_063,4,map_locality@b2a_w16,-49.35893998701198,worse
case_063,5,map_locality@b0,-105.98250868755179,worse
case_063,5,map_locality@b1,-0.9724060113734766,worse
case_063,5,map_locality@b2a_w4,-98.6609736805605,worse
case_063,5,map_locality@b2a_w8,-98.55676054595686,worse
case_063,5,map_locality@b2a_w16,-97.50525751515401,worse
case_064,2,map_locality@b0,-28.362716864507973,worse
case_064,2,map_locality@b1,-34.97927934255812,worse
case_064,2,map_locality@b2a_w4,-17.897028868441385,worse
case_064,2,map_locality@b2a_w8,-1.6646765470253564,worse
case_064,2,map_locality@b2a_w16,1.0395448479314462,better
case_064,3,map_locality@b0,-47.73780975219824,worse
case_064,3,map_locality@b1,-58.073541167066345,worse
case_064,3,map_locality@b2a_w4,-26.842525979216628,worse
case_064,3,map_locality@b2a_w8,4.548361310951239,better
case_064,3,map_locality@b2a_w16,2.629896083133493,better
case_064,4,map_locality@b0,-54.30166652567465,worse
case_064,4,map_locality@b1,-62.77810675915743,worse
case_064,4,map_locality@b2a_w4,-32.90753743338127,worse
case_064,4,map_locality@b2a_w8,1.725742322984519,better
case_064,4,map_locality@b2a_w16,4.821927078927333,better
case_064,5,map_locality@b0,-51.85686490144658,worse
case_064,5,map_locality@b1,-60.96776922426191,worse
case_064,5,map_locality@b2a_w4,-32.98367312410117,worse
case_064,5,map_locality@b2a_w8,2.072582691819643,better
case_064,5,map_locality@b2a_w16,7.3936215210219105,better
case_065,2,map_locality@b0,-48.05243191979407,worse
case_065,2,map_locality@b1,-8.379623357268663,worse
case_065,2,map_locality@b2a_w4,-1.527570789865872,worse
case_065,2,map_locality@b2a_w8,-1.2295081967213115,worse
case_065,2,map_locality@b2a_w16,-9.466874407261889,worse
case_065,3,map_locality@b0,-148.910900610665,worse
case_065,3,map_locality@b1,-8.20310621724287,worse
case_065,3,map_locality@b2a_w4,0.0,tie
case_065,3,map_locality@b2a_w8,-16.819733615425303,worse
case_065,3,map_locality@b2a_w16,-34.95696494686734,worse
case_065,4,map_locality@b0,-180.12907965158988,worse
case_065,4,map_locality@b1,-20.778675621786128,worse
case_065,4,map_locality@b2a_w4,2.8754328890754537,better
case_065,4,map_locality@b2a_w8,-23.192360163710777,worse
case_065,4,map_locality@b2a_w16,-43.965788645188375,worse
case_065,5,map_locality@b0,-12.955189421765137,worse
case_065,5,map_locality@b1,-38.32511281351663,worse
case_065,5,map_locality@b2a_w4,6.905236646027915,better
case_065,5,map_locality@b2a_w8,-31.472347570574037,worse
case_065,5,map_locality@b2a_w16,-46.17483471508028,worse
case_066,2,map_locality@b0,-90.32942646615246,worse
case_066,2,map_locality@b1,-94.08098849485069,worse
case_066,2,map_locality@b2a_w4,-13.812104106519584,worse
case_066,2,map_locality@b2a_w8,-3.376136510535614,worse
case_066,2,map_locality@b2a_w16,-4.5401172060154265,worse
case_066,3,map_locality@b0,-161.68446653272707,worse
case_066,3,map_locality@b1,-171.80622063777398,worse
case_066,3,map_locality@b2a_w4,-35.77546488617653,worse
case_066,3,map_locality@b2a_w8,0.0,tie
case_066,3,map_locality@b2a_w16,-3.5144035408389853,worse
case_066,4,map_locality@b0,-240.23624343768228,worse
case_066,4,map_locality@b1,-249.1522457709508,worse
case_066,4,map_locality@b2a_w4,-59.339879447793116,worse
case_066,4,map_locality@b2a_w8,-15.060276103441572,worse
case_066,4,map_locality@b2a_w16,-0.014582928251993,worse
case_066,5,map_locality@b0,-268.80210992002725,worse
case_066,5,map_locality@b1,-279.23685553854006,worse
case_066,5,map_locality@b2a_w4,-64.53547728432873,worse
case_066,5,map_locality@b2a_w8,-9.53292496171516,worse
case_066,5,map_locality@b2a_w16,0.6986983154670751,better
case_067,2,map_locality@b0,-100.15844023319593,worse
case_067,2,map_locality@b1,-28.464206491929424,worse
case_067,2,map_locality@b2a_w4,0.0,tie
case_067,2,map_locality@b2a_w8,-0.02281439019856672,worse
case_067,2,map_locality@b2a_w16,-0.5985547792447496,worse
case_067,3,map_locality@b0,-193.6502651438552,worse
case_067,3,map_locality@b1,-30.37238087755173,worse
case_067,3,map_locality@b2a_w4,0.5611455642433101,better
case_067,3,map_locality@b2a_w8,-0.14496475083617055,worse
case_067,3,map_locality@b2a_w16,-0.3647418566638888,worse
case_067,4,map_locality@b0,-283.2979416543779,worse
case_067,4,map_locality@b1,-26.964598453606296,worse
case_067,4,map_locality@b2a_w4,-3.1206784298139625,worse
case_067,4,map_locality@b2a_w8,-0.111245859353698,worse
case_067,4,map_locality@b2a_w16,-1.5471742909239843,worse
case_067,5,map_locality@b0,-371.1305072908254,worse
case_067,5,map_locality@b1,-32.50087144794092,worse
case_067,5,map_locality@b2a_w4,-7.068201143248181,worse
case_067,5,map_locality@b2a_w8,-0.5877725392085149,worse
case_067,5,map_locality@b2a_w16,0.0,tie
case_068,2,map_locality@b0,-74.8648529433387,worse
case_068,2,map_locality@b1,-76.55131177188451,worse
case_068,2,map_locality@b2a_w4,-48.87593916789602,worse
case_068,2,map_locality@b2a_w8,-33.36404671701701,worse
case_068,2,map_locality@b2a_w16,-0.7047741341031284,worse
case_068,3,map_locality@b0,-112.82814352423121,worse
case_068,3,map_locality@b1,-115.71701628317727,worse
case_068,3,map_locality@b2a_w4,-84.20737460985701,worse
case_068,3,map_locality@b2a_w8,-47.4607437516634,worse
case_068,3,map_locality@b2a_w16,1.1057075802666279,better
case_068,4,map_locality@b0,-155.85624138681368,worse
case_068,4,map_locality@b1,-161.28236744759556,worse
case_068,4,map_locality@b2a_w4,-120.55269456734605,worse
case_068,4,map_locality@b2a_w8,-62.89765721331689,worse
case_068,4,map_locality@b2a_w16,0.456952201349097,better
case_068,5,map_locality@b0,-141.84666715021396,worse
case_068,5,map_locality@b1,-160.02466091245375,worse
case_068,5,map_locality@b2a_w4,-121.00239355914992,worse
case_068,5,map_locality@b2a_w8,-62.756944948139555,worse
case_068,5,map_locality@b2a_w16,0.4156089069413215,better
case_069,2,map_locality@b0,-24.957128858402744,worse
case_069,2,map_locality@b1,-36.336354728074475,worse
case_069,2,map_locality@b2a_w4,-2.1741793238608524,worse
case_069,2,map_locality@b2a_w8,0.0,tie
case_069,2,map_locality@b2a_w16,-5.977462028417443,worse
case_069,3,map_locality@b0,-68.78902279657325,worse
case_069,3,map_locality@b1,-54.552054595614926,worse
case_069,3,map_locality@b2a_w4,0.0,tie
case_069,3,map_locality@b2a_w8,-8.218382459706694,worse
case_069,3,map_locality@b2a_w16,-31.022215768839843,worse
case_069,4,map_locality@b0,-69.87077101785974,worse
case_069,4,map_locality@b1,-43.95963409321911,worse
case_069,4,map_locality@b2a_w4,-0.7114854072890954,worse
case_069,4,map_locality@b2a_w8,-12.153332365325976,worse
case_069,4,map_locality@b2a_w16,-33.99883839117177,worse
case_069,5,map_locality@b0,-70.78553797008857,worse
case_069,5,map_locality@b1,-32.75010890082765,worse
case_069,5,map_locality@b2a_w4,-6.519529548424568,worse
case_069,5,map_locality@b2a_w8,-11.587048061565268,worse
case_069,5,map_locality@b2a_w16,-33.04777116306084,worse
case_070,2,map_locality@b0,-64.1711853536237,worse
case_070,2,map_locality@b1,-50.51163197481196,worse
case_070,2,map_locality@b2a_w4,-0.3148504460381319,worse
case_070,2,map_locality@b2a_w8,-5.066759955687715,worse
case_070,2,map_locality@b2a_w16,-17.809457174508776,worse
case_070,3,map_locality@b0,-74.30252173536918,worse
case_070,3,map_locality@b1,-52.3941346944072,worse
case_070,3,map_locality@b2a_w4,0.0,tie
case_070,3,map_locality@b2a_w8,-16.129590380206757,worse
case_070,3,map_locality@b2a_w16,-50.27899130585233,worse
case_070,4,map_locality@b0,-111.61372531173205,worse
case_070,4,map_locality@b1,-36.12678620187494,worse
case_070,4,map_locality@b2a_w4,1.2514790206607809,better
case_070,4,map_locality@b2a_w8,-9.21543642486575,worse
case_070,4,map_locality@b2a_w16,-47.31955947938473,worse
case_070,5,map_locality@b0,-166.05465838509318,worse
case_070,5,map_locality@b1,-1.5751552795031056,worse
case_070,5,map_locality@b2a_w4,-1.306832298136646,worse
case_070,5,map_locality@b2a_w8,-15.232298136645962,worse
case_070,5,map_locality@b2a_w16,-44.06211180124224,worse
case_071,2,map_locality@b0,-35.24527726995734,worse
case_071,2,map_locality@b1,-42.62644728823888,worse
case_071,2,map_locality@b2a_w4,2.536563071297989,better
case_071,2,map_locality@b2a_w8,0.0,tie
case_071,2,map_locality@b2a_w16,-8.668494820231565,worse
case_071,3,map_locality@b0,-68.32038834951456,worse
case_071,3,map_locality@b1,-46.44660194174757,worse
case_071,3,map_locality@b2a_w4,-0.1262135922330097,worse
case_071,3,map_locality@b2a_w8,-15.058252427184467,worse
case_071,3,map_locality@b2a_w16,-33.359223300970875,worse
case_071,4,map_locality@b0,-52.33980582524272,worse
case_071,4,map_locality@b1,-54.601941747572816,worse
case_071,4,map_locality@b2a_w4,-7.58252427184466,worse
case_071,4,map_locality@b2a_w8,-11.504854368932039,worse
case_071,4,map_locality@b2a_w16,-34.89320388349515,worse
case_071,5,map_locality@b0,-69.36893203883496,worse
case_071,5,map_locality@b1,-16.02912621359223,worse
case_071,5,map_locality@b2a_w4,-7.776699029126213,worse
case_071,5,map_locality@b2a_w8,-0.32038834951456313,worse
case_071,5,map_locality@b2a_w16,-33.90291262135922,worse
case_072,2,map_locality@b0,-66.63261512119179,worse
case_072,2,map_locality@b1,-62.79048271572719,worse
case_072,2,map_locality@b2a_w4,-0.20693432061055556,worse
case_072,2,map_locality@b2a_w8,-5.390591134366472,worse
case_072,2,map_locality@b2a_w16,-11.488882644948124,worse
case_072,3,map_locality@b0,-132.21714063017177,worse
case_072,3,map_locality@b1,-106.8183275430526,worse
case_072,3,map_locality@b2a_w4,0.0,tie
case_072,3,map_locality@b2a_w8,-4.625998825833888,worse
case_072,3,map_locality@b2a_w16,-16.45157296475788,worse
case_072,4,map_locality@b0,-216.13276425865624,worse
case_072,4,map_locality@b1,-93.23133901828827,worse
case_072,4,map_locality@b2a_w4,-0.950506878205751,worse
case_072,4,map_locality@b2a_w8,-17.736998831364502,worse
case_072,4,map_locality@b2a_w16,-29.7996918214207,worse
case_072,5,map_locality@b0,-234.2501560370147,worse
case_072,5,map_locality@b1,-61.40307370304886,worse
case_072,5,map_locality@b2a_w4,0.0,tie
case_072,5,map_locality@b2a_w8,-16.44743553079374,worse
case_072,5,map_locality@b2a_w16,-26.708610529523874,worse
case_073,2,map_locality@b0,-88.66426657554355,worse
case_073,2,map_locality@b1,-29.671672325058022,worse
case_073,2,map_locality@b2a_w4,0.0,tie
case_073,2,map_locality@b2a_w8,-0.9199268070766135,worse
case_073,2,map_locality@b2a_w16,-4.821840205431232,worse
case_073,3,map_locality@b0,-4.361610633578342,worse
case_073,3,map_locality@b1,-12.713563623058803,worse
case_073,3,map_locality@b2a_w4,0.0,tie
case_073,3,map_locality@b2a_w8,-5.241093247900565,worse
case_073,3,map_locality@b2a_w16,-5.096658493047879,worse
case_073,4,map_locality@b0,-191.65126680051145,worse
case_073,4,map_locality@b1,-17.184804179660606,worse
case_073,4,map_locality@b2a_w4,-1.165086179463888,worse
case_073,4,map_locality@b2a_w8,-1.1138818655727651,worse
case_073,4,map_locality@b2a_w16,-1.50627469812598,worse
case_073,5,map_locality@b0,-216.364119049203,worse
case_073,5,map_locality@b1,-22.035004060606592,worse
case_073,5,map_locality@b2a_w4,-2.9480192147652944,worse
case_073,5,map_locality@b2a_w8,0.6038818645903808,better
case_073,5,map_locality@b2a_w16,-5.328683196117884,worse
case_074,2,map_locality@b0,-85.24721255070791,worse
case_074,2,map_locality@b1,-77.1670135444425,worse
case_074,2,map_locality@b2a_w4,0.0,tie
case_074,2,map_locality@b2a_w8,-2.820191960648283,worse
case_074,2,map_locality@b2a_w16,-6.701765078377088,worse
case_074,3,map_locality@b0,-154.98959345497295,worse
case_074,3,map_locality@b1,-145.18794760139633,worse
case_074,3,map_locality@b2a_w4,0.06822734852029126,better
case_074,3,map_locality@b2a_w8,-3.4265123978839025,worse
case_074,3,map_locality@b2a_w16,-9.888766929379447,worse
case_074,4,map_locality@b0,-147.40604939161034,worse
case_074,4,map_locality@b1,-210.2827144530939,worse
case_074,4,map_locality@b2a_w4,-0.7699191215224719,worse
case_074,4,map_locality@b2a_w8,-9.766464818051864,worse
case_074,4,map_locality@b2a_w16,-17.543956106457767,worse
case_074,5,map_locality@b0,-282.0792136589663,worse
case_074,5,map_locality@b1,-258.37423063994527,worse
case_074,5,map_locality@b2a_w4,0.0,tie
case_074,5,map_locality@b2a_w8,-11.080871187973063,worse
case_074,5,map_locality@b2a_w16,-25.544028838686494,worse
case_075,2,map_locality@b0,-43.988844281233696,worse
case_075,2,map_locality@b1,-45.65817330644788,worse
case_075,2,map_locality@b2a_w4,-44.24074435919078,worse
case_075,2,map_locality@b2a_w8,-44.291809269036534,worse
case_075,2,map_locality@b2a_w16,0.0,tie
case_075,3,map_locality@b0,-52.612096915809,worse
case_075,3,map_locality@b1,-54.25955431062913,worse
case_075,3,map_locality@b2a_w4,-53.34963016262565,worse
case_075,3,map_locality@b2a_w8,-53.40391723523542,worse
case_075,3,map_locality@b2a_w16,0.0072811063855303,better
case_075,4,map_locality@b0,-77.47435027570876,worse
case_075,4,map_locality@b1,-78.4389873310167,worse
case_075,4,map_locality@b2a_w4,-78.96241539120906,worse
case_075,4,map_locality@b2a_w8,-79.02576655533356,worse
case_075,4,map_locality@b2a_w16,0.008496803077841963,better
case_075,5,map_locality@b0,-88.41062378336231,worse
case_075,5,map_locality@b1,-90.9320492469653,worse
case_075,5,map_locality@b2a_w4,-90.43055834605134,worse
case_075,5,map_locality@b2a_w8,-90.68097115462658,worse
case_075,5,map_locality@b2a_w16,-0.038320344776657585,worse
case_076,2,map_locality@b0,-35.60806635459035,worse
case_076,2,map_locality@b1,0.0,tie
