case,cores,graph_sha256,baseline_plan_file_sha256,final_plan_file_sha256,final_source,plan_changed,baseline_legal,final_legal,g1_no_l2_official_calls,g1_l2_official_calls,g2_official_calls,g2_candidate_cache_hits,final_no_l2_source,best_observed_one_core_no_l2_makespan,best_observed_one_core_source_requested_cores,best_observed_one_core_candidate,best_observed_one_core_plan_file_sha256,best_observed_one_core_result_file_sha256,baseline_no_l2_makespan,baseline_no_l2_added_copy_bytes,baseline_no_l2_scheduled_copy_bytes,baseline_no_l2_spill_added_copy_bytes,baseline_no_l2_partition_added_copy_bytes,baseline_no_l2_cross_task_traffic_bytes,baseline_no_l2_cross_core_transfer_count,baseline_no_l2_copy_in_hits,baseline_no_l2_copy_in_misses,baseline_no_l2_cache_hit_bytes,baseline_no_l2_cache_miss_bytes,baseline_no_l2_cache_hit_rate_bytes,baseline_l2_makespan,baseline_l2_added_copy_bytes,baseline_l2_scheduled_copy_bytes,baseline_l2_spill_added_copy_bytes,baseline_l2_partition_added_copy_bytes,baseline_l2_cross_task_traffic_bytes,baseline_l2_cross_core_transfer_count,baseline_l2_copy_in_hits,baseline_l2_copy_in_misses,baseline_l2_cache_hit_bytes,baseline_l2_cache_miss_bytes,baseline_l2_cache_hit_rate_bytes,final_no_l2_makespan,final_no_l2_added_copy_bytes,final_no_l2_scheduled_copy_bytes,final_no_l2_spill_added_copy_bytes,final_no_l2_partition_added_copy_bytes,final_no_l2_cross_task_traffic_bytes,final_no_l2_cross_core_transfer_count,final_no_l2_copy_in_hits,final_no_l2_copy_in_misses,final_no_l2_cache_hit_bytes,final_no_l2_cache_miss_bytes,final_no_l2_cache_hit_rate_bytes,final_l2_makespan,final_l2_added_copy_bytes,final_l2_scheduled_copy_bytes,final_l2_spill_added_copy_bytes,final_l2_partition_added_copy_bytes,final_l2_cross_task_traffic_bytes,final_l2_cross_core_transfer_count,final_l2_copy_in_hits,final_l2_copy_in_misses,final_l2_cache_hit_bytes,final_l2_cache_miss_bytes,final_l2_cache_hit_rate_bytes,hardware_speedup_baseline_mean_of_ratios_member,hardware_speedup_final_mean_of_ratios_member,l2_plan_tuning_speedup_mean_of_ratios_member,no_l2_plan_tuning_speedup_mean_of_ratios_member,hardware_plan_interaction_cycles,baseline_no_l2_parallel_speedup_vs_same_case_k1,baseline_l2_parallel_speedup_vs_same_case_k1,final_no_l2_parallel_speedup_vs_same_case_k1,final_l2_parallel_speedup_vs_same_case_k1,baseline_no_l2_parallel_speedup_vs_best_observed_one_core,final_no_l2_parallel_speedup_vs_best_observed_one_core
case_053,1,f3593af4c9aa960385c5fdfaf8ad98c396f05746d9e1fe6cc731adeae7019dbc,e2bb9a691fab82cc8d387e8f4d9ef4bf8f24904673bd061b5b5dc897b003f67f,e2bb9a691fab82cc8d387e8f4d9ef4bf8f24904673bd061b5b5dc897b003f67f,G1_baseline,False,True,True,0,1,0,0,G1_verified_reuse,1406709,1,b2a_w4,2f81c17c0e43024e81078d69cdcf73ea7ed1c376e80409d3237d9f5fb1064d1e,4b4a9a0263f8fcebf2f37f0a6337df33a957dae66dcde164208a5a635964884e,1472686,5405536,8400824,5405536,0,0,0,,,,,,1428109,5405536,8400824,5405536,0,0,0,342,363,5155968,3095286,0.6248708378144704,1472686,5405536,8400824,5405536,0,0,0,,,,,,1428109,5405536,8400824,5405536,0,0,0,342,363,5155968,3095286,0.6248708378144704,1.0312140039730862,1.0312140039730862,1.0,1.0,0,1.0,1.0,1.0,1.0,0.9551995469502664,0.9551995469502664
case_053,2,f3593af4c9aa960385c5fdfaf8ad98c396f05746d9e1fe6cc731adeae7019dbc,6912029bb44e065285383084447bbf69d31e6f7d4942c9a3b929ed63bd8c79e4,f4b871770a3a3111da37647be31449eac26dcd89696e1f112f65977c293dcc6f,mapping_locality_one_move,True,True,True,0,1,1,0,new_official_evaluation,1406709,1,b2a_w4,2f81c17c0e43024e81078d69cdcf73ea7ed1c376e80409d3237d9f5fb1064d1e,4b4a9a0263f8fcebf2f37f0a6337df33a957dae66dcde164208a5a635964884e,759149,2489670,5484958,176802,2312868,675680,369,,,,,,759149,2489670,5484958,176802,2312868,675680,369,49,749,961506,3661002,0.20800526467450137,740832,1828710,4823998,225730,1602980,554464,205,,,,,,740832,1828710,4823998,225730,1602980,554464,205,38,598,494194,3564106,0.12177364906487938,1.0,1.0,1.0247249038918405,1.0247249038918405,0,1.9399169333029485,1.8811972353253446,1.987881193037018,1.9277096561703597,1.8530077758121264,1.8988232149799145
case_053,3,f3593af4c9aa960385c5fdfaf8ad98c396f05746d9e1fe6cc731adeae7019dbc,1cc549f699591ba48eacff10416ee382f54805b5c2ac72d74b3b5e3147949bbc,e11c83afa383a7ab07f3bd5619778e6fd1ea23923831d50541542d74887cbd46,mapping_locality_one_move,True,True,True,0,1,1,0,new_official_evaluation,1406709,1,b2a_w4,2f81c17c0e43024e81078d69cdcf73ea7ed1c376e80409d3237d9f5fb1064d1e,4b4a9a0263f8fcebf2f37f0a6337df33a957dae66dcde164208a5a635964884e,584699,2121568,5116856,248800,1872768,192512,73,,,,,,584699,2121568,5116856,248800,1872768,192512,73,63,479,993312,3754086,0.2092329313868355,541298,1622368,4617656,285664,1336704,167936,61,,,,,,541298,1622368,4617656,285664,1336704,167936,61,59,459,1004928,3249414,0.23621232143537121,1.0,1.0,1.080179494474393,1.080179494474393,0,2.518707916380907,2.442468689017768,2.72065664384498,2.6383045937727463,2.405868660627092,2.598769993607957
case_053,4,f3593af4c9aa960385c5fdfaf8ad98c396f05746d9e1fe6cc731adeae7019dbc,245ee6787937bc25398e5f4088e4bd5947b7ac2ef5f67478c4046bd31e5141b6,50a8aa4846b6b5fac1bce6c0e62ce7ff8813369da833d38f8b77d07efe6eca88,baseline,True,True,True,0,1,0,0,new_official_evaluation,1406709,1,b2a_w4,2f81c17c0e43024e81078d69cdcf73ea7ed1c376e80409d3237d9f5fb1064d1e,4b4a9a0263f8fcebf2f37f0a6337df33a957dae66dcde164208a5a635964884e,492668,3424480,6419768,1137888,2286592,163840,38,,,,,,492668,3424480,6419768,1137888,2286592,163840,38,65,525,1159104,4932166,0.1902893813605373,492668,2337248,5332536,50656,2286592,163840,38,,,,,,492668,2337248,5332536,50656,2286592,163840,38,88,437,1712704,3332294,0.33948556570290017,1.0,1.0,1.0,1.0,0,2.9892057125691136,2.8987249019623764,2.9892057125691136,2.8987249019623764,2.8552879423871653,2.8552879423871653
case_053,5,f3593af4c9aa960385c5fdfaf8ad98c396f05746d9e1fe6cc731adeae7019dbc,8bbcbb5cdb23611b5a3f403b27ad0b545889723e0cff50ea2e6a3a3a654c392f,d356ef606a8995ee267773ac9a40611da04e9cf98e7d3a930b5a7002a8de5e72,mapping_balanced_one_move,True,True,True,0,1,2,0,new_official_evaluation,1406709,1,b2a_w4,2f81c17c0e43024e81078d69cdcf73ea7ed1c376e80409d3237d9f5fb1064d1e,4b4a9a0263f8fcebf2f37f0a6337df33a957dae66dcde164208a5a635964884e,465992,7790078,10785366,17570,7772508,1912680,1293,,,,,,465737,7790078,10785366,17570,7772508,1912680,1293,319,1593,2686874,6078658,0.3065272022279994,465992,7499262,10494550,17570,7481692,1914728,1297,,,,,,465737,7499262,10494550,17570,7481692,1914728,1297,314,1598,2318234,6154434,0.2736132231311318,1.0005475193081073,1.0005475193081073,1.0,1.0,0,3.160324640766365,3.0663421630662797,3.160324640766365,3.0663421630662797,3.018740665075795,3.018740665075795
case_054,1,4c874b67351e0a6d336af3117c1289099c54993581f90de11e8f49fb33bb9828,303a13c8a7504a734bd51ced21a3f240b1e1d0d0dd0176ce18e01c0cf16bce7c,303a13c8a7504a734bd51ced21a3f240b1e1d0d0dd0176ce18e01c0cf16bce7c,G1_baseline,False,True,True,0,1,0,0,G1_verified_reuse,812106,1,b0,f6c898aace1d7f23bfd61ee1612243627a60149307d2eadb7bef1ba7fa6aa260,b448528ef7ff0922efd1cb7667b633aefc4f1fc3d1210d5d7a85ead2d8d4bf9a,815051,0,1606276,0,0,0,0,,,,,,815051,0,1606276,0,0,0,0,0,351,0,1606214,0.0,815051,0,1606276,0,0,0,0,,,,,,815051,0,1606276,0,0,0,0,0,351,0,1606214,0.0,1.0,1.0,1.0,1.0,0,1.0,1.0,1.0,1.0,0.9963867291740026,0.9963867291740026
case_054,2,4c874b67351e0a6d336af3117c1289099c54993581f90de11e8f49fb33bb9828,1c667f2d0178752046e8b53d168de97a52feb14d7c8edd83d1fe3476ce522a2f,1c667f2d0178752046e8b53d168de97a52feb14d7c8edd83d1fe3476ce522a2f,baseline,False,True,True,0,1,0,0,G1_verified_reuse,812106,1,b0,f6c898aace1d7f23bfd61ee1612243627a60149307d2eadb7bef1ba7fa6aa260,b448528ef7ff0922efd1cb7667b633aefc4f1fc3d1210d5d7a85ead2d8d4bf9a,485507,3211144,4817420,229376,2981768,1456066,1213,,,,,,485507,3211144,4817420,229376,2981768,1456066,1213,40,1578,69636,3176968,0.02144887396183828,485507,3211144,4817420,229376,2981768,1456066,1213,,,,,,485507,3211144,4817420,229376,2981768,1456066,1213,40,1578,69636,3176968,0.02144887396183828,1.0,1.0,1.0,1.0,0,1.6787626131034157,1.6787626131034157,1.6787626131034157,1.6787626131034157,1.672696789129714,1.672696789129714
case_054,3,4c874b67351e0a6d336af3117c1289099c54993581f90de11e8f49fb33bb9828,038f1fd367ef1425d91ecf13870246810a884318d6c479236898798657a41f69,038f1fd367ef1425d91ecf13870246810a884318d6c479236898798657a41f69,baseline,False,True,True,0,1,1,0,G1_verified_reuse,812106,1,b0,f6c898aace1d7f23bfd61ee1612243627a60149307d2eadb7bef1ba7fa6aa260,b448528ef7ff0922efd1cb7667b633aefc4f1fc3d1210d5d7a85ead2d8d4bf9a,386727,4069800,5676076,0,4069800,1958864,1615,,,,,,386718,4069800,5676076,0,4069800,1958864,1615,181,1874,210630,3506520,0.056664379968524275,386727,4069800,5676076,0,4069800,1958864,1615,,,,,,386718,4069800,5676076,0,4069800,1958864,1615,181,1874,210630,3506520,0.056664379968524275,1.0000232727724079,1.0000232727724079,1.0,1.0,0,2.107561664947107,2.1076107137500713,2.107561664947107,2.1076107137500713,2.0999464738691636,2.0999464738691636
case_054,4,4c874b67351e0a6d336af3117c1289099c54993581f90de11e8f49fb33bb9828,3f79d0de090c8d19d8419fdc2037da93a0aa92b4e5bf59cfd48b39943cd84805,3f79d0de090c8d19d8419fdc2037da93a0aa92b4e5bf59cfd48b39943cd84805,baseline,False,True,True,0,1,1,0,G1_verified_reuse,812106,1,b0,f6c898aace1d7f23bfd61ee1612243627a60149307d2eadb7bef1ba7fa6aa260,b448528ef7ff0922efd1cb7667b633aefc4f1fc3d1210d5d7a85ead2d8d4bf9a,331197,4961644,6567920,0,4961644,2361776,1994,,,,,,331197,4961644,6567920,0,4961644,2361776,1994,311,2165,362122,3843960,0.0860948502668279,331197,4961644,6567920,0,4961644,2361776,1994,,,,,,331197,4961644,6567920,0,4961644,2361776,1994,311,2165,362122,3843960,0.0860948502668279,1.0,1.0,1.0,1.0,0,2.4609250687657194,2.4609250687657194,2.4609250687657194,2.4609250687657194,2.4520330800097825,2.4520330800097825
case_054,5,4c874b67351e0a6d336af3117c1289099c54993581f90de11e8f49fb33bb9828,1d6dd5bde39ce771d71042f0ea0e5bc3766a72c02017c62bce51059e91c60d31,1d6dd5bde39ce771d71042f0ea0e5bc3766a72c02017c62bce51059e91c60d31,baseline,False,True,True,0,1,1,0,G1_verified_reuse,812106,1,b0,f6c898aace1d7f23bfd61ee1612243627a60149307d2eadb7bef1ba7fa6aa260,b448528ef7ff0922efd1cb7667b633aefc4f1fc3d1210d5d7a85ead2d8d4bf9a,272849,5858448,7464724,0,5858448,2730048,2528,,,,,,271436,5858448,7464724,0,5858448,2730048,2528,544,2554,604110,4130504,0.12759435088055754,272849,5858448,7464724,0,5858448,2730048,2528,,,,,,271436,5858448,7464724,0,5858448,2730048,2528,544,2554,604110,4130504,0.12759435088055754,1.0052056470033452,1.0052056470033452,1.0,1.0,0,2.9871870521790442,3.0027372935056516,2.9871870521790442,3.0027372935056516,2.9763935363516083,2.9763935363516083
case_055,1,1121ee10f030be119d0930fe518d63aedd8cf65167627c7f66f1a7ffffd9d134,f087e910c4e28eb6ef3e4b108ff1ef3d4c9cca3208706fec7e6958edc9c8564c,f087e910c4e28eb6ef3e4b108ff1ef3d4c9cca3208706fec7e6958edc9c8564c,G1_baseline,False,True,True,0,1,0,0,G1_verified_reuse,109825,1,b2a_w16,fe6b93e3cf4792e9ee59da6a9864663b0b80b188eba33388ad7e601a4b9d342d,75e097079956767ecbfac378649e3b4f8f7509d0a210c14e38b2773af3bdc740,118835,69632,695442,69632,0,0,0,,,,,,118835,69632,695442,69632,0,0,0,17,173,69632,625692,0.10014324257468461,118835,69632,695442,69632,0,0,0,,,,,,118835,69632,695442,69632,0,0,0,17,173,69632,625692,0.10014324257468461,1.0,1.0,1.0,1.0,0,1.0,1.0,1.0,1.0,0.9241805865275382,0.9241805865275382
case_055,2,1121ee10f030be119d0930fe518d63aedd8cf65167627c7f66f1a7ffffd9d134,0872fba1f7c88f25b3eb6faf7b3cfae32b9cbcb6829c609e0279a6415353de46,5e0f189fff896ca194d24126f917b1ffa8149c67ea6208807871f2413cba45bc,baseline,True,True,True,0,1,1,0,new_official_evaluation,109825,1,b2a_w16,fe6b93e3cf4792e9ee59da6a9864663b0b80b188eba33388ad7e601a4b9d342d,75e097079956767ecbfac378649e3b4f8f7509d0a210c14e38b2773af3bdc740,64648,1167092,1792902,233496,933596,365678,172,,,,,,64097,1167092,1792902,233496,933596,365678,172,59,386,243200,1087638,0.18274200165609938,63100,1199860,1825670,266264,933596,365678,172,,,,,,62412,1199860,1825670,266264,933596,365678,172,59,391,243200,1104022,0.1805196174052977,1.0085963461628469,1.0110235211177339,1.0269980132025893,1.0245324881141047,137,1.838185249350328,1.8539869260651825,1.8832805071315373,1.904040889572518,1.6988151218908552,1.7404912836767037
case_055,3,1121ee10f030be119d0930fe518d63aedd8cf65167627c7f66f1a7ffffd9d134,beeb117e2041805fe35c91eb0f3ec1446e06c56247daed3d2f5b2fc81d9aeaa1,80eb31b07719f437b8cb939757a507ea05ca8753e1f56af7f4f9204a53cb75ca,mapping_locality_one_move,True,True,True,0,1,1,0,new_official_evaluation,109825,1,b2a_w16,fe6b93e3cf4792e9ee59da6a9864663b0b80b188eba33388ad7e601a4b9d342d,75e097079956767ecbfac378649e3b4f8f7509d0a210c14e38b2773af3bdc740,52332,1295176,1920986,53272,1241904,499096,236,,,,,,51873,1295176,1920986,53272,1241904,499096,236,63,422,249856,1151424,0.1783055492121489,44544,1310024,1935834,53272,1256752,508312,238,,,,,,44402,1310024,1935834,53272,1256752,508312,238,65,422,244224,1162688,0.17358868216348997,1.00884853391938,1.0031980541417054,1.1682581865681727,1.1748383620689655,-317,2.270790338607353,2.2908835039423208,2.6678116020114944,2.6763434079545965,2.0986203470152107,2.465539691091954
case_055,4,1121ee10f030be119d0930fe518d63aedd8cf65167627c7f66f1a7ffffd9d134,221e132b20009307e91afd968fb9d4ea4f66c1b6f43b7a6129b0008f9ce9a8d6,736a70a099bfc80e89472bba6a4215c1e25cbd9bea555f6d7d88d67627e5c5b7,mapping_locality_one_move,True,True,True,0,1,1,0,new_official_evaluation,109825,1,b2a_w16,fe6b93e3cf4792e9ee59da6a9864663b0b80b188eba33388ad7e601a4b9d342d,75e097079956767ecbfac378649e3b4f8f7509d0a210c14e38b2773af3bdc740,42061,1403496,2029306,16384,1387112,556084,265,,,,,,40884,1403496,2029306,16384,1387112,556084,265,68,440,274944,1189968,0.1876863593171467,40274,1383240,2009050,53248,1329992,530596,252,,,,,,38545,1383240,2009050,53248,1329992,530596,252,70,431,272896,1184960,0.18718995566091576,1.0287887682222874,1.0448566610455312,1.0606823193669737,1.0443710582509809,552,2.8253013480421294,2.9066382937090305,2.950662958732681,3.083019846932157,2.6110886569506193,2.7269454238466504
case_055,5,1121ee10f030be119d0930fe518d63aedd8cf65167627c7f66f1a7ffffd9d134,af38772aa66bacc600a69174ea3b5d40a41014c4900b0a0584fd31b20e3539f0,dde3e2d1375f67e541705ed73e79deec97a2abe48b80bb35d633377792a4bd37,mapping_locality_one_move,True,True,True,0,1,1,0,new_official_evaluation,109825,1,b2a_w16,fe6b93e3cf4792e9ee59da6a9864663b0b80b188eba33388ad7e601a4b9d342d,75e097079956767ecbfac378649e3b4f8f7509d0a210c14e38b2773af3bdc740,40899,1609596,2235406,0,1609596,616126,289,,,,,,34895,1609596,2235406,0,1609596,616126,289,85,462,377344,1241818,0.23304894754200012,38486,1531772,2157582,0,1531772,583358,278,,,,,,33956,1531772,2157582,0,1531772,583358,278,82,451,365056,1209050,0.23191322566587003,1.1720590342455939,1.1334079396866532,1.0276534338555778,1.0626981239931403,-1474,2.9055722633805225,3.40550222094856,3.087746193420984,3.4996760513605842,2.685273478569158,2.8536350880839785
case_056,1,fda213426382a3810afd172eadc10b9221330b906888537cb13b16369be3369d,7355144407cb6625ff18a853daf1c1966f13bef12d0b903a1f604f5ab1eb5919,7355144407cb6625ff18a853daf1c1966f13bef12d0b903a1f604f5ab1eb5919,G1_baseline,False,True,True,0,1,0,0,G1_verified_reuse,276216,1,b0,c0aa8705a6c7b06eadea4a35a42a0da8dd8d54a8bce415afc434511632f5f8f3,a92a9102453feb6245fe6f1a783fc0de9bc223e241ee0d2f66fafccc3c60f8b3,277285,0,221600,0,0,0,0,,,,,,277285,0,221600,0,0,0,0,0,221,0,221526,0.0,277285,0,221600,0,0,0,0,,,,,,277285,0,221600,0,0,0,0,0,221,0,221526,0.0,1.0,1.0,1.0,1.0,0,1.0,1.0,1.0,1.0,0.9961447608056693,0.9961447608056693
case_056,2,fda213426382a3810afd172eadc10b9221330b906888537cb13b16369be3369d,1ffce20cee1243c2c2d0e561a62419d3136e6b00f09b3387bddf7f2fce468704,5359ce7fc6720ade9174b3733aa79213d6a8e9f6484726189aa1fd68fd12cde0,baseline,True,True,True,0,1,1,0,new_official_evaluation,276216,1,b0,c0aa8705a6c7b06eadea4a35a42a0da8dd8d54a8bce415afc434511632f5f8f3,a92a9102453feb6245fe6f1a783fc0de9bc223e241ee0d2f66fafccc3c60f8b3,188576,1385798,1607398,0,1385798,683152,747,,,,,,188576,1385798,1607398,0,1385798,683152,747,22,968,19494,904678,0.02109347610617937,186986,1385798,1607398,0,1385798,683152,747,,,,,,186986,1385798,1607398,0,1385798,683152,747,20,970,18470,905702,0.019985457252546062,1.0,1.0,1.008503310408266,1.008503310408266,0,1.4704151111488206,1.4704151111488206,1.4829185072679238,1.4829185072679238,1.4647463091803834,1.4772015017167062
case_056,3,fda213426382a3810afd172eadc10b9221330b906888537cb13b16369be3369d,81a50e000027c1840653367c4f035a651f695d9f269953ae2639b0e0f7acb499,aa0a1c217eb7d02af7bcb5a205fc2d364eb352ae622b7c46c35b3738f8bded90,baseline,True,True,True,0,1,1,0,new_official_evaluation,276216,1,b0,c0aa8705a6c7b06eadea4a35a42a0da8dd8d54a8bce415afc434511632f5f8f3,a92a9102453feb6245fe6f1a783fc0de9bc223e241ee0d2f66fafccc3c60f8b3,150152,1740710,1962310,0,1740710,851646,959,,,,,,150152,1740710,1962310,0,1740710,851646,959,103,1116,89196,1021394,0.08031406729756256,149107,1740710,1962310,0,1740710,851646,959,,,,,,149107,1740710,1962310,0,1740710,851646,959,101,1118,88172,1022418,0.07939203486435138,1.0,1.0,1.0070083899481581,1.0070083899481581,0,1.8466953487133038,1.8466953487133038,1.8596377098325363,1.8596377098325363,1.839575896424956,1.8524683616463344
case_056,4,fda213426382a3810afd172eadc10b9221330b906888537cb13b16369be3369d,e05b0cf98d296be056831da6b518e7e718229498f6eaff0d3a11ded44ea2d08a,768d7b2c2b0b083936b40fd792c1fd830b8ad0c7d73d6b06f9cc7a2ad54156f9,mapping_locality_one_move,True,True,True,0,1,2,0,new_official_evaluation,276216,1,b0,c0aa8705a6c7b06eadea4a35a42a0da8dd8d54a8bce415afc434511632f5f8f3,a92a9102453feb6245fe6f1a783fc0de9bc223e241ee0d2f66fafccc3c60f8b3,135157,2273974,2495574,0,2273974,1100868,1135,,,,,,135060,2273974,2495574,0,2273974,1100868,1135,186,1239,167664,1226968,0.1202209615152958,134889,2241194,2462794,0,2241194,1088574,1129,,,,,,134333,2241194,2462794,0,2241194,1088574,1129,176,1241,150258,1223888,0.10934645954651107,1.0007181993188212,1.0041389680867694,1.0054119240990673,1.0019868187917473,459,2.0515770548325283,2.053050496075818,2.055653166677787,2.0641614495321328,2.043667734560548,2.0477281320196608
case_056,5,fda213426382a3810afd172eadc10b9221330b906888537cb13b16369be3369d,68a31619696a1f38b8d82d5aae744f2202f12d21f08e586c9578f1d5ca1116ca,0b0103e448485f55fbddf209dc31415fc00310e3ad54ae2f5742d38473537e27,mapping_locality_one_move,True,True,True,0,1,2,0,new_official_evaluation,276216,1,b0,c0aa8705a6c7b06eadea4a35a42a0da8dd8d54a8bce415afc434511632f5f8f3,a92a9102453feb6245fe6f1a783fc0de9bc223e241ee0d2f66fafccc3c60f8b3,135157,2273974,2495574,0,2273974,1100868,1135,,,,,,135060,2273974,2495574,0,2273974,1100868,1135,186,1239,167664,1226968,0.1202209615152958,134889,2241194,2462794,0,2241194,1088574,1129,,,,,,134333,2241194,2462794,0,2241194,1088574,1129,176,1241,150258,1223888,0.10934645954651107,1.0007181993188212,1.0041389680867694,1.0054119240990673,1.0019868187917473,459,2.0515770548325283,2.053050496075818,2.055653166677787,2.0641614495321328,2.043667734560548,2.0477281320196608
case_057,1,89778038db7db919a13c5885aa555c8ae054a3f43845c73fe346b6123d12a525,2c4423f6c876f78c022c3d94f14a2ec636aed690a97260d808c7dd1ebd3c651e,2c4423f6c876f78c022c3d94f14a2ec636aed690a97260d808c7dd1ebd3c651e,G1_baseline,False,True,True,0,1,0,0,G1_verified_reuse,58685,1,b2a_w8,975f94580c19f28221fc3758231229d8465b82a2aa38ae312a3cafa4b00d310c,d8c9f1e5706ac09495690956be7b9ef57fa7ffbc1a309aba4a311fa072253048,59726,94216,436676,94216,0,0,0,,,,,,59726,94216,436676,94216,0,0,0,23,129,94208,336592,0.21868152274837513,59726,94216,436676,94216,0,0,0,,,,,,59726,94216,436676,94216,0,0,0,23,129,94208,336592,0.21868152274837513,1.0,1.0,1.0,1.0,0,1.0,1.0,1.0,1.0,0.9825704048488095,0.9825704048488095
case_057,2,89778038db7db919a13c5885aa555c8ae054a3f43845c73fe346b6123d12a525,7d65794e8413860dd2aa24a32aab0bc22b99e917d72dc6caa2ee321408408ab3,152909b84c6274c6d27d244ba554311efbe74e4fed1340d6059bc8e6d86b7bde,mapping_locality_one_move,True,True,True,0,1,1,0,new_official_evaluation,58685,1,b2a_w8,975f94580c19f28221fc3758231229d8465b82a2aa38ae312a3cafa4b00d310c,d8c9f1e5706ac09495690956be7b9ef57fa7ffbc1a309aba4a311fa072253048,31115,722184,1064644,0,722184,256644,119,,,,,,31115,722184,1064644,0,722184,256644,119,53,246,208896,593232,0.26042726347914547,31151,537792,880252,0,537792,195168,86,,,,,,30104,537792,880252,0,537792,195168,86,38,213,147456,531756,0.21709863783325384,1.0,1.03477943130481,1.033583576933298,0.998844338865526,1047,1.9195243451711392,1.9195243451711392,1.9173060254887484,1.9839888386925326,1.8860678129519524,1.8838881576835416
case_057,3,89778038db7db919a13c5885aa555c8ae054a3f43845c73fe346b6123d12a525,308888b2080bc4ec669c7b33b5257adeff08c5e874b3b6e0a23d763a57e50675,69ba9ab707db79e96593ca0ba6d91f6c09788c4784d11f97e657d44b31524acb,mapping_locality_one_move,True,True,True,0,1,1,0,new_official_evaluation,58685,1,b2a_w8,975f94580c19f28221fc3758231229d8465b82a2aa38ae312a3cafa4b00d310c,d8c9f1e5706ac09495690956be7b9ef57fa7ffbc1a309aba4a311fa072253048,21456,671212,1013672,0,671212,255606,120,,,,,,21456,671212,1013672,0,671212,255606,120,48,246,160002,592192,0.2127137414018192,21456,583112,925572,0,583112,228964,106,,,,,,21456,583112,925572,0,583112,228964,106,40,232,125186,565550,0.18123566746195363,1.0,1.0,1.0,1.0,0,2.7836502609992544,2.7836502609992544,2.7836502609992544,2.7836502609992544,2.735132363907532,2.735132363907532
case_057,4,89778038db7db919a13c5885aa555c8ae054a3f43845c73fe346b6123d12a525,05a04bcd4af873630f88cdb76d3c4af74c3fb2757e455ca964148a4e278b26d5,2d72e3d5872c49b0b684d3b6500828492d36b44f78190765741eb951cad7c778,baseline,True,True,True,0,1,1,0,new_official_evaluation,58685,1,b2a_w8,975f94580c19f28221fc3758231229d8465b82a2aa38ae312a3cafa4b00d310c,d8c9f1e5706ac09495690956be7b9ef57fa7ffbc1a309aba4a311fa072253048,17084,565496,907956,0,565496,222332,94,,,,,,16621,565496,907956,0,565496,222332,94,32,221,116738,563014,0.17173616260047783,16936,565496,907956,0,565496,222332,94,,,,,,16619,565496,907956,0,565496,222332,94,33,220,120834,558918,0.17776188963033576,1.0278563263341556,1.0190745532222156,1.0001203441843673,1.0087387812942843,-146,3.49601966752517,3.593405932254377,3.526570618800189,3.593838377760395,3.435085460079607,3.4651039206424183
case_057,5,89778038db7db919a13c5885aa555c8ae054a3f43845c73fe346b6123d12a525,6c300683d8c675c172cc6780dc4fdaa6fa1e050ab5af0c3e32429db93bad2b55,44a790b32b9bf237b2c18fc4252d79468345a9643db0208a076ba8c19ef3ba0d,baseline,True,True,True,0,1,1,0,new_official_evaluation,58685,1,b2a_w8,975f94580c19f28221fc3758231229d8465b82a2aa38ae312a3cafa4b00d310c,d8c9f1e5706ac09495690956be7b9ef57fa7ffbc1a309aba4a311fa072253048,17084,565496,907956,0,565496,222332,94,,,,,,16621,565496,907956,0,565496,222332,94,32,221,116738,563014,0.17173616260047783,16936,565496,907956,0,565496,222332,94,,,,,,16619,565496,907956,0,565496,222332,94,33,220,120834,558918,0.17776188963033576,1.0278563263341556,1.0190745532222156,1.0001203441843673,1.0087387812942843,-146,3.49601966752517,3.593405932254377,3.526570618800189,3.593838377760395,3.435085460079607,3.4651039206424183
case_058,1,95027788c05772259091802889106c7104efdecdaaabd002ed11a87f8f2f209d,a38a496ab67cfc079e5e35f0a019de892e18ee2a1e3c5c60acea35545ae93189,a38a496ab67cfc079e5e35f0a019de892e18ee2a1e3c5c60acea35545ae93189,G1_baseline,False,True,True,0,1,0,0,G1_verified_reuse,4533788,1,b0,333d3ffb12e55a5388e911946608c856992d30ee8f437e8abee9c7b3ae4543e3,3ee3d4c41370e7421199cdaa1d5e00ce4fe2ec6ff0acd1f10190545f04c63723,4539717,28696576,36364288,28696576,0,0,0,,,,,,4539717,28696576,36364288,28696576,0,0,0,0,8062,0,35319808,0.0,4539717,28696576,36364288,28696576,0,0,0,,,,,,4539717,28696576,36364288,28696576,0,0,0,0,8062,0,35319808,0.0,1.0,1.0,1.0,1.0,0,1.0,1.0,1.0,1.0,0.9986939714524055,0.9986939714524055
